AGE,GROSSVEHICLEWEIGHT_K,MILEAGE_K,MONTHOFINCEPTION,RISK_AREA,CONVICTIONS_FLAG,CLM_NUM_L5Y,COVER_TYPE,UKRESIDENCY_YEARS,ENGINE_SIZE,FUEL_TYPE,DD_DUQ,NUMBER_OF_DRIVERS,DTI,CLASSOFUSEDESC,OVERNIGHT_LOCATION,LICENCE_TYPE,LICENCEHELD_YEARS,CREDIT_SCORE,NCD,VEHICLE_AGE,VEHICLE_VALUE,NCDPROTECT,AD_POLPREMIUM,AGG_SOURCE,ANNUAL_TOPS_PRICE,HSALE,source_file,CREDIT_SCORE_MISSING,AGE_IMPUTED,GROSSVEHICLEWEIGHT_K_IMPUTED,MILEAGE_K_IMPUTED,MONTHOFINCEPTION_IMPUTED,CLM_NUM_L5Y_IMPUTED,UKRESIDENCY_YEARS_IMPUTED,ENGINE_SIZE_IMPUTED,FUEL_TYPE_IMPUTED,NUMBER_OF_DRIVERS_IMPUTED,DTI_IMPUTED,OVERNIGHT_LOCATION_IMPUTED,LICENCE_TYPE_IMPUTED,LICENCEHELD_YEARS_IMPUTED,CREDIT_SCORE_IMPUTED,NCD_IMPUTED,VEHICLE_AGE_IMPUTED,VEHICLE_VALUE_IMPUTED,AD_POLPREMIUM_IMPUTED,ANNUAL_TOPS_PRICE_IMPUTED,HSALE_IMPUTED,RISK_AREA_IMPUTED,CONVICTIONS_FLAG_IMPUTED,NCDPROTECT_IMPUTED,AGG_SOURCE_IMPUTED,AGE_LICENCE_GAP,NCD_CAPPED,LOG_VEHICLE_VALUE,LOG_AD_POLPREMIUM,AGE_BAND,ENGINE_SIZE_BAND,VEHICLE_VALUE_BAND,VEHICLE_AGE_BAND,MILEAGE_K_BAND,CREDIT_SCORE_BAND,SPLIT
50.0,2.0,9.0,3.0,EA,N,0.0,COMP,50.0,1.2,1.0,N,1.0,28.0,8,1.0,0.0,26.0,434.0,9.0,10.0,4999.0,FALSE,249.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,8.517193191416238,5.517452896464707,41-50,1.0-1.4,<5K,6-10,5-10,400-499,TRAIN
26.0,3.1,10.0,2.0,SE,N,0.0,COMP,26.0,2.0,1.0,N,1.0,9.0,2,3.0,0.0,9.0,0.0,0.0,7.0,7450.0,FALSE,1659.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,8.916103530553727,7.413970290190444,26-30,2.0-2.9,5-10K,6-10,5-10,0-199,TEST
33.0,2.8,5.0,1.0,SE,N,0.0,COMP,33.0,1.6,1.0,N,2.0,28.0,1,1.0,0.0,16.0,439.0,9.0,9.0,7100.0,FALSE,458.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,8.867990898182093,6.126869184114185,31-40,1.5-1.9,5-10K,6-10,<5,400-499,TRAIN
24.0,0.0,8.0,1.0,WM,N,0.0,COMP,24.0,2.0,1.0,Y,1.0,3.0,0,1.0,0.0,7.0,312.0,5.0,6.0,10880.0,FALSE,554.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,9.294773427951013,6.317164686747284,22-25,2.0-2.9,10-20K,6-10,5-10,300-399,TRAIN
43.0,1.9,5.0,3.0,WM,N,0.0,COMP,43.0,1.5,1.0,Y,2.0,29.0,1,4.0,0.0,24.0,420.0,1.0,13.0,1600.0,FALSE,214.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,7.3783837129967145,5.365976015021851,41-50,1.5-1.9,<5K,11+,<5,400-499,TRAIN
31.0,0.0,20.0,2.0,EA,N,1.0,COMP,31.0,2.0,1.0,N,1.0,23.0,0,1.0,0.0,2.0,447.0,2.0,18.0,1500.0,FALSE,1319.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,2.0,7.313886831633462,7.1846291527173145,31-40,2.0-2.9,<5K,11+,15-20,400-499,TRAIN
36.0,2.8,8.0,3.0,WM,N,0.0,COMP,36.0,2.2,1.0,Y,1.0,28.0,1,1.0,0.0,17.0,228.0,9.0,10.0,10870.0,FALSE,258.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,9.293853972204001,5.552959584921617,31-40,2.0-2.9,10-20K,6-10,5-10,200-299,TRAIN
24.0,2.7,10.0,2.0,Y,N,0.0,COMP,24.0,2.2,1.0,N,1.0,28.0,1,1.0,0.0,17.0,228.0,9.0,13.0,5230.0,TRUE,700.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.0,9.0,8.562357743370612,6.551080335043404,22-25,2.0-2.9,5-10K,11+,5-10,200-299,TRAIN
49.0,2.8,10.0,1.0,OL,N,0.0,COMP,49.0,2.0,1.0,N,1.0,29.0,1,1.0,0.0,7.0,372.0,2.0,10.0,3460.0,FALSE,814.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2.0,8.149312843635345,6.70196036600254,41-50,2.0-2.9,<5K,6-10,5-10,300-399,TRAIN
30.0,3.2,8.0,1.0,OL,N,0.0,COMP,30.0,2.7,1.0,Y,2.0,29.0,3,7.0,0.0,11.0,0.0,9.0,18.0,16230.0,TRUE,461.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.0,9.69467827290507,6.133398042996649,26-30,2.0-2.9,10-20K,11+,5-10,0-199,TEST
48.0,1.6,5.0,3.0,WM,N,1.0,COMP,48.0,1.5,1.0,N,2.0,28.0,8,1.0,0.0,0.0,0.0,0.0,0.0,3690.0,TRUE,1037.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,0.0,8.213652703029998,6.9440872082295275,41-50,1.5-1.9,<5K,0-1,<5,0-199,TRAIN
62.0,3.0,12.0,2.0,EM,Y,1.0,COMP,62.0,2.3,1.0,N,2.0,23.0,5,2.0,0.0,26.0,384.0,1.0,9.0,6000.0,FALSE,606.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1.0,8.699681400989514,6.406879986069314,61-70,2.0-2.9,5-10K,6-10,10-15,300-399,TRAIN
21.0,3.0,10.0,3.0,EA,N,0.0,COMP,21.0,2.0,1.0,N,2.0,0.0,0,0.0,0.0,28.0,439.0,9.0,8.0,16000.0,TRUE,575.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24.0,9.0,9.680406499268875,6.354370040797351,17-21,2.0-2.9,10-20K,6-10,5-10,400-499,TRAIN
21.0,3.0,7.0,1.0,Y,N,0.0,COMP,21.0,2.0,1.0,N,1.0,5.0,1,1.0,0.0,3.0,377.0,3.0,7.0,12000.0,FALSE,1400.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,9.392745258631441,7.24422751560335,17-21,2.0-2.9,10-20K,6-10,5-10,300-399,TEST
60.0,2.6,13.0,3.0,S,N,1.0,COMP,50.0,2.0,1.0,N,2.0,4.0,A10,1.0,0.0,0.0,228.0,0.0,16.0,2150.0,FALSE,3691.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,0.0,7.67368812926773,8.213652703029998,51-60,2.0-2.9,<5K,11+,10-15,200-299,TRAIN
34.0,3.5,3.6,2.0,OL,N,0.0,COMP,34.0,2.4,1.0,Y,1.0,29.0,0,0.0,0.0,18.0,389.0,9.0,23.0,5000.0,TRUE,1015.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,9.0,8.517393171418904,6.922643891475888,31-40,2.0-2.9,<5K,11+,<5,300-399,TRAIN
21.0,2.4,10.0,2.0,WM,N,0.0,COMP,21.0,1.5,1.0,N,1.0,29.0,1,7.0,0.0,16.0,0.0,9.0,22.0,1130.0,FALSE,1753.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.0,9.0,7.030857476116121,7.469083884921234,17-21,1.5-1.9,<5K,11+,5-10,0-199,TRAIN
52.0,2.8,18.0,3.0,Y,Y,0.0,COMP,52.0,2.2,1.0,Y,1.0,1.0,0,0.0,0.0,7.0,234.0,0.0,8.0,8695.0,FALSE,1456.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0.0,9.070618428801046,7.283448228756631,51-60,2.0-2.9,5-10K,6-10,15-20,200-299,TRAIN
61.0,3.0,18.0,3.0,SE,N,2.0,COMP,61.0,2.0,1.0,N,2.0,13.0,1,4.0,0.0,25.0,414.0,9.0,15.0,4000.0,FALSE,369.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,9.0,8.294299608857235,5.910796644040527,61-70,2.0-2.9,<5K,11+,15-20,400-499,TEST
43.0,2.8,2.2,6.0,2 G,N,0.0,COMP,34.0,1.9,1.0,N,1.0,4.0,5.0,5.0,0.0,8.0,293.0,8.0,4.0,14150.0,FALSE,1472.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,8.0,9.557540571952371,7.294377299288821,41-50,1.5-1.9,10-20K,4-5,<5,200-299,TRAIN
44.0,2.9,5.0,2.0,WM,N,0.0,COMP,44.0,2.0,1.0,Y,1.0,1.0,8.0,1.0,0.0,20.0,153.0,0.0,7.0,8695.0,FALSE,187.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,9.070618428801046,5.231108616854587,41-50,2.0-2.9,5-10K,6-10,<5,0-199,TEST
35.0,2.9,1.0,1.0,S,N,0.0,COMP,35.0,2.0,1.0,Y,1.0,2.0,8.0,1.0,0.0,18.0,372.0,8.0,9.0,8795.0,FALSE,481.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,8.0,9.082052351674651,6.175867270105761,31-40,2.0-2.9,5-10K,6-10,<5,300-399,TRAIN
33.0,2.0,6.0,2.0,WM,N,0.0,COMP,33.0,1.5,1.0,N,1.0,23.0,3.0,1.0,0.0,15.0,339.0,3.0,5.0,7410.0,FALSE,700.0,CTM,886.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,8.910720661951359,6.551080335043404,31-40,1.5-1.9,5-10K,4-5,5-10,300-399,TEST
27.0,3.5,5.5,2.0,WM,N,0.0,COMP,27.0,2.4,1.0,Y,1.0,0.0,1.0,1.0,0.0,9.0,301.0,5.0,18.0,2060.0,FALSE,963.0,CTM,1053.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,7.630946580890459,6.870053411798126,26-30,2.0-2.9,<5K,11+,5-10,300-399,TEST
25.0,2.2,10.0,1.0,WM,N,0.0,COMP,25.0,2.0,1.0,Y,1.0,3.0,3.0,1.0,0.0,7.0,404.0,3.0,4.0,21000.0,FALSE,972.0,CTM,944.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,9.952325334619427,6.879355804460439,22-25,2.0-2.9,20-30K,4-5,5-10,400-499,TEST
65.0,2.8,5.0,3.0,WM,N,0.0,COMP,64.0,2.0,1.0,N,1.0,28.0,6.0,1.0,0.0,25.0,453.0,7.0,12.0,9795.0,TRUE,237.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,7.0,9.189729418072059,5.4680601411351315,61-70,2.0-2.9,5-10K,11+,<5,400-499,TRAIN
60.0,2.7,8.0,2.0,S,N,0.0,COMP,60.0,1.6,1.0,N,1.0,25.0,6.0,1.0,0.0,25.0,465.0,9.0,12.0,3395.0,TRUE,193.0,CON,0.0,1.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,9.0,8.130353547431238,5.262690188904886,51-60,1.5-1.9,<5K,11+,5-10,400-499,TRAIN
21.0,1.8,3.0,3.0,SE,N,0.0,COMP,21.0,1.7,1.0,Y,2.0,8.0,1.0,4.0,0.0,2.0,0.0,0.0,19.0,800.0,FALSE,1434.0,CTM,1417.0,0.0,all_frames_combined_net_right_1.csv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,6.68586094706836,7.2682230211595655,17-21,1.5-1.9,<5K,11+,<5,0-199,TRAIN
67.0,2.0,4.0,1.0,SE,N,0.0,COMP,67.0,1.8,1.0,N,1.0,17.0,5.0,1.0,0.0,25.0,472.0,9.0,19.0,1650.0,FALSE,202.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,9.0,7.409136443920128,5.308267697401205,61-70,1.5-1.9,<5K,11+,<5,400-499,TRAIN
73.0,2.0,4.0,3.0,WM,N,1.0,COMP,64.0,1.8,1.0,N,1.0,27.0,5.0,1.0,0.0,25.0,403.0,8.0,17.0,2000.0,TRUE,860.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,8.0,7.601402334583733,6.756932389247553,71+,1.5-1.9,<5K,11+,<5,400-499,TRAIN
58.0,2.2,11.0,3.0,SE,N,0.0,COMP,58.0,1.8,1.0,N,1.0,0.0,5.0,1.0,0.0,25.0,336.0,0.0,10.0,3395.0,FALSE,521.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,8.130353547431238,6.255750041753367,51-60,1.5-1.9,<5K,6-10,10-15,300-399,TRAIN
33.0,3.0,4.0,2.0,Y,N,1.0,COMP,33.0,2.0,1.0,N,2.0,1.0,3.0,1.0,0.0,15.0,378.0,9.0,7.0,11150.0,TRUE,779.0,CTM,648.0,1.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,9.319284458965361,6.658011045870748,31-40,2.0-2.9,10-20K,6-10,<5,300-399,TRAIN
24.0,2.4,9.0,2.0,OL,N,0.0,COMP,24.0,1.5,1.0,N,2.0,0.0,1.0,1.0,0.0,7.0,392.0,3.0,4.0,11500.0,FALSE,1411.0,CTM,901.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,9.350189267092581,7.252053951852814,22-25,1.5-1.9,10-20K,4-5,5-10,300-399,TRAIN
33.0,3.2,6.0,2.0,Y,N,0.0,COMP,33.0,2.5,1.0,N,1.0,3.0,3.0,1.0,0.0,16.0,439.0,9.0,14.0,7500.0,FALSE,373.0,CTM,395.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,8.922791623969637,5.921578419643816,31-40,2.0-2.9,5-10K,11+,5-10,400-499,TEST
45.0,2.8,10.0,2.0,N,Y,1.0,COMP,45.0,2.5,1.0,N,2.0,1.0,3.0,1.0,0.0,25.0,137.0,3.0,17.0,2000.0,FALSE,479.0,CTM,494.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,7.601402334583733,6.171700597410915,41-50,2.0-2.9,<5K,11+,5-10,0-199,TRAIN
39.0,2.8,10.0,3.0,NW,N,0.0,COMP,39.0,2.2,1.0,Y,1.0,16.0,5.0,1.0,0.0,14.0,58.0,9.0,12.0,3195.0,TRUE,822.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9.0,8.069655306886165,6.71174039505618,31-40,2.0-2.9,<5K,11+,5-10,0-199,TRAIN
43.0,3.5,7.0,2.0,SW,N,1.0,COMP,43.0,2.1,1.0,Y,1.0,13.0,3.0,1.0,0.0,21.0,374.0,0.0,10.0,8000.0,FALSE,1210.0,CTM,477.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,8.987321812850125,7.098375638590786,41-50,2.0-2.9,5-10K,6-10,5-10,300-399,TRAIN
61.0,2.8,9.0,3.0,SW,N,1.0,COMP,61.0,2.0,1.0,Y,2.0,14.0,3.0,1.0,0.0,25.0,422.0,9.0,12.0,7000.0,TRUE,370.0,CTM,312.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,9.0,8.853808274977197,5.91350300563827,61-70,2.0-2.9,5-10K,11+,5-10,400-499,TRAIN
53.0,2.5,2.0,1.0,WM,N,0.0,COMP,6.0,2.2,1.0,N,2.0,23.0,6.0,1.0,0.0,26.0,404.0,3.0,10.0,28900.0,FALSE,447.0,CTM,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,10.27163147557801,6.102558594613569,51-60,2.0-2.9,20-30K,6-10,<5,400-499,TRAIN
33.0,2.7,8.0,1.0,WM,N,0.0,COMP,33.0,2.2,1.0,N,2.0,1.0,3.0,1.0,0.0,16.0,477.0,9.0,10.0,6500.0,TRUE,538.0,CTM,530.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,8.77971129020447,6.2878585601617845,31-40,2.0-2.9,5-10K,6-10,5-10,400-499,TRAIN
43.0,2.8,2.8,10.0,2 RA,N,0.0,COMP,69.0,1.6,1.0,N,1.0,1.0,6.0,1.0,0.0,25.0,366.0,2.0,6.0,7795.0,FALSE,337.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,8.961366060627451,5.820082930352362,41-50,1.5-1.9,5-10K,6-10,<5,300-399,TRAIN
26.0,3.3,10.0,2.0,WM,N,0.0,COMP,26.0,2.2,1.0,Y,1.0,13.0,5.0,1.0,0.0,8.0,384.0,4.0,9.0,4995.0,TRUE,1005.0,CTM,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,8.516392871245468,6.912742820493176,26-30,2.0-2.9,<5K,6-10,5-10,300-399,TRAIN
54.0,3.5,6.0,2.0,SE,N,0.0,COMP,54.0,2.2,1.0,Y,1.0,0.0,6.0,1.0,0.0,24.0,406.0,3.0,4.0,13595.0,FALSE,890.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,3.0,9.517530910816006,6.7912214627261855,51-60,2.0-2.9,10-20K,4-5,5-10,400-499,TEST
35.0,3.0,5.0,1.0,Y,N,0.0,COMP,35.0,1.9,1.0,Y,3.0,9.0,3.0,2.0,0.0,25.0,422.0,5.0,10.0,2620.0,FALSE,730.0,GCO,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,5.0,7.8713112033234065,6.593044534142437,31-40,1.5-1.9,<5K,6-10,<5,400-499,TRAIN
37.0,2.2,8.0,1.0,S,N,1.0,COMP,37.0,1.6,1.0,Y,2.0,9.0,3.0,1.0,0.0,25.0,334.0,9.0,5.0,17970.0,FALSE,564.0,CON,649.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.0,9.0,9.796514626532023,6.335054251498059,31-40,1.5-1.9,10-20K,4-5,5-10,300-399,TRAIN
74.0,2.9,3.0,3.0,SE,N,0.0,COMP,74.0,2.5,1.0,N,1.0,2.0,6.0,2.0,0.0,25.0,432.0,8.0,10.0,10000.0,TRUE,333.0,CTM,413.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,8.0,9.210440366976517,5.808142489980444,71+,2.0-2.9,5-10K,6-10,<5,400-499,TRAIN
49.0,3.0,9.0,2.0,Y,N,1.0,COMP,45.0,1.6,1.0,N,1.0,3.0,5.0,4.0,0.0,25.0,475.0,9.0,10.0,9000.0,TRUE,471.0,CON,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9.0,9.105090961257085,6.154858094016418,41-50,1.5-1.9,5-10K,6-10,5-10,400-499,TRAIN
57.0,3.5,12.0,2.0,Y,N,1.0,COMP,57.0,2.0,1.0,N,1.0,2.0,5.0,1.0,0.0,25.0,388.0,4.0,9.0,4270.0,FALSE,714.0,CTM,472.0,1.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,4.0,8.359603270841466,6.570882962339584,51-60,2.0-2.9,<5K,6-10,10-15,300-399,TRAIN
41.0,2.8,6.2,1.0,L,N,0.0,COMP,41.0,2.0,1.0,N,1.0,15.0,1.0,1.0,0.0,25.0,409.0,2.0,4.0,13995.0,FALSE,686.0,CTM,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,2.0,9.54652685348758,6.530877627725885,41-50,2.0-2.9,10-20K,4-5,5-10,400-499,TRAIN
60.0,2.8,25.0,2.0,Y,N,0.0,COMP,60.0,1.6,1.0,N,1.0,28.0,1,3.0,0.0,26.0,380.0,2.0,7.0,6470.0,FALSE,746.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,2.0,8.775085935057266,6.61472560020376,51-60,1.5-1.9,5-10K,6-10,20+,300-399,TEST
45.0,3.2,5.0,1.0,WM,N,0.0,COMP,45.0,2.5,1.0,N,1.0,23.0,5,1.0,0.0,26.0,368.0,1.0,14.0,4200.0,FALSE,444.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,8.343077871169383,6.095824562432225,41-50,2.0-2.9,<5K,11+,<5,300-399,TEST
37.0,3.0,9.0,2.0,OL,N,0.0,COMP,37.0,2.0,1.0,Y,2.0,29.0,0,1.0,0.0,20.0,466.0,9.0,3.0,22320.0,TRUE,498.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9.0,10.013283218359012,6.210600077024653,31-40,2.0-2.9,20-30K,2-3,5-10,400-499,TRAIN
42.0,2.9,8.0,2.0,SE,N,0.0,COMP,42.0,2.2,1.0,N,2.0,29.0,3,1.0,0.0,7.0,391.0,7.0,10.0,3160.0,TRUE,575.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,7.0,8.058643712215618,6.354370040797351,41-50,2.0-2.9,<5K,6-10,5-10,300-399,TRAIN
58.0,3.1,10.0,2.0,N,N,0.0,COMP,58.0,2.3,1.0,N,2.0,29.0,3,1.0,0.0,25.0,454.0,9.0,6.0,16280.0,TRUE,427.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9.0,9.697754062731514,6.056784013228625,51-60,2.0-2.9,10-20K,6-10,5-10,400-499,TRAIN
20.0,2.2,3.0,1.0,SE,N,0.0,COMP,20.0,2.0,1.0,N,2.0,1.0,2,3.0,0.0,3.0,303.0,1.0,19.0,1200.0,FALSE,2885.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,7.0909098220799835,7.9672801789422,17-21,2.0-2.9,<5K,11+,<5,300-399,TEST
39.0,2.2,2.0,3.0,SE,N,0.0,COMP,39.0,1.6,1.0,N,1.0,29.0,3,1.0,0.0,21.0,419.0,1.0,11.0,2210.0,FALSE,520.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,7.701200180857446,6.253828811575473,31-40,1.5-1.9,<5K,11+,<5,400-499,TRAIN
73.0,2.9,2.0,2.0,S,Y,1.0,COMP,73.0,2.0,1.0,N,1.0,29.0,3,1.0,0.0,25.0,476.0,2.0,18.0,1210.0,FALSE,835.0,0,0.0,0.0,all_frames_combined_net_right_1.csv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,2.0,7.099201743553092,6.727431724850855,71+,2.0-2.9,<5K,11+,<5,400-499,TRAIN
